Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","01342.01","Pears","2021","2021","kg/ha","6571.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01342.01","Pears","2022","2022","kg/ha","7022.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01342.01","Pears","2023","2023","kg/ha","7742.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2012","2012","kg/ha","933.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2013","2013","kg/ha","1099.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2014","2014","kg/ha","960.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2015","2015","kg/ha","911.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2016","2016","kg/ha","821.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2017","2017","kg/ha","955","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2018","2018","kg/ha","1203.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2019","2019","kg/ha","1338","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2020","2020","kg/ha","1440.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2021","2021","kg/ha","1374.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2022","2022","kg/ha","1318.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01705","Peas, dry","2023","2023","kg/ha","1352.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2012","2012","kg/ha","9173.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2013","2013","kg/ha","9518.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2014","2014","kg/ha","8922.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2015","2015","kg/ha","9773.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2016","2016","kg/ha","9660.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2017","2017","kg/ha","10084.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2018","2018","kg/ha","10040.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2019","2019","kg/ha","10076.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2020","2020","kg/ha","10295.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2021","2021","kg/ha","10310.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2022","2022","kg/ha","10478","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01242","Peas, green","2023","2023","kg/ha","10824.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2012","2012","kg/ha","205","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2013","2013","kg/ha","424","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2014","2014","kg/ha","411.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2015","2015","kg/ha","503.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2016","2016","kg/ha","426.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2017","2017","kg/ha","545.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2018","2018","kg/ha","492.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2019","2019","kg/ha","478.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2020","2020","kg/ha","481.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2021","2021","kg/ha","484.6","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2022","2022","kg/ha","501.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01651","Pepper (Piper spp.), raw","2023","2023","kg/ha","519","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2012","2012","kg/ha","651.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2013","2013","kg/ha","776.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2014","2014","kg/ha","812","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2015","2015","kg/ha","729.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2016","2016","kg/ha","646","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2017","2017","kg/ha","913","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2018","2018","kg/ha","966.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2019","2019","kg/ha","728.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2020","2020","kg/ha","858.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2021","2021","kg/ha","913.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2022","2022","kg/ha","861.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01707","Pigeon peas, dry","2023","2023","kg/ha","814","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2012","2012","kg/ha","14705.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2013","2013","kg/ha","14961.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2014","2014","kg/ha","15805.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2015","2015","kg/ha","17103.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2016","2016","kg/ha","17490.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2017","2017","kg/ha","16765.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2018","2018","kg/ha","16563.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2019","2019","kg/ha","16451.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2020","2020","kg/ha","16339.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2021","2021","kg/ha","16971.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2022","2022","kg/ha","17138.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01318","Pineapples","2023","2023","kg/ha","16925.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01346","Plums and sloes","2012","2012","kg/ha","7963","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01346","Plums and sloes","2013","2013","kg/ha","8000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01346","Plums and sloes","2014","2014","kg/ha","8152.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01346","Plums and sloes","2015","2015","kg/ha","8257.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01346","Plums and sloes","2016","2016","kg/ha","8326.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01321","Pomelos and grapefruits","2012","2012","kg/ha","23486.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01321","Pomelos and grapefruits","2013","2013","kg/ha","23379","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01321","Pomelos and grapefruits","2014","2014","kg/ha","23359.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01321","Pomelos and grapefruits","2015","2015","kg/ha","23053.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01321","Pomelos and grapefruits","2016","2016","kg/ha","23999.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2012","2012","kg/ha","21753","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2013","2013","kg/ha","22760.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2014","2014","kg/ha","22922.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2015","2015","kg/ha","23125.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2016","2016","kg/ha","20508.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2017","2017","kg/ha","22306.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2018","2018","kg/ha","23954.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2019","2019","kg/ha","23097.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2020","2020","kg/ha","23677.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2021","2021","kg/ha","24123.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2022","2022","kg/ha","25236.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01510","Potatoes","2023","2023","kg/ha","25789.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2012","2012","kg/ha","9607.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2013","2013","kg/ha","9607.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2014","2014","kg/ha","9601.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2015","2015","kg/ha","9599","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2016","2016","kg/ha","9602.6","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2017","2017","kg/ha","9600.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2012","2012","kg/ha","1120.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2013","2013","kg/ha","1233.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2014","2014","kg/ha","1185.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2015","2015","kg/ha","1084.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2016","2016","kg/ha","1179.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2017","2017","kg/ha","1303.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2018","2018","kg/ha","1410.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2019","2019","kg/ha","1511.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2020","2020","kg/ha","1330.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2021","2021","kg/ha","1523.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2022","2022","kg/ha","1497","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2023","2023","kg/ha","1428.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2012","2012","kg/ha","3690.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2013","2013","kg/ha","3624.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2014","2014","kg/ha","3586.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2015","2015","kg/ha","3600.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2016","2016","kg/ha","3740.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2017","2017","kg/ha","3863.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2018","2018","kg/ha","3956.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2019","2019","kg/ha","4083.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2020","2020","kg/ha","4075.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2021","2021","kg/ha","4196.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2022","2022","kg/ha","4257.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2023","2023","kg/ha","4322.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2012","2012","kg/ha","814.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2013","2013","kg/ha","726.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2014","2014","kg/ha","635.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2015","2015","kg/ha","514.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2016","2016","kg/ha","368.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2017","2017","kg/ha","650.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2018","2018","kg/ha","672.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2019","2019","kg/ha","536.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2020","2020","kg/ha","843.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2021","2021","kg/ha","640.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2022","2022","kg/ha","776.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2023","2023","kg/ha","826.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2012","2012","kg/ha","1517.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2013","2013","kg/ha","1617.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2014","2014","kg/ha","1413.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2015","2015","kg/ha","1343.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2016","2016","kg/ha","1598.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","1401.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","1164.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","1471.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","1315.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","1294.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","1212.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","1268.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2012","2012","kg/ha","401.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2013","2013","kg/ha","426.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2014","2014","kg/ha","465.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2015","2015","kg/ha","436.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2016","2016","kg/ha","393.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2017","2017","kg/ha","448.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2018","2018","kg/ha","478.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2019","2019","kg/ha","485.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2020","2020","kg/ha","405.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2021","2021","kg/ha","474.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2022","2022","kg/ha","484.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2023","2023","kg/ha","526.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2012","2012","kg/ha","956.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2013","2013","kg/ha","850.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2014","2014","kg/ha","956.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2015","2015","kg/ha","884.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2016","2016","kg/ha","697.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2017","2017","kg/ha","812.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2018","2018","kg/ha","956","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2019","2019","kg/ha","849.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2020","2020","kg/ha","989.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2021","2021","kg/ha","1099.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2022","2022","kg/ha","1092","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2023","2023","kg/ha","1079.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2012","2012","kg/ha","1353","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2013","2013","kg/ha","1012.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2014","2014","kg/ha","935.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2015","2015","kg/ha","734.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2016","2016","kg/ha","1177","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2017","2017","kg/ha","1176.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2018","2018","kg/ha","1058.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2019","2019","kg/ha","1191.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2020","2020","kg/ha","920.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2021","2021","kg/ha","976.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1069.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2023","2023","kg/ha","1145.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2012","2012","kg/ha","71634.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2013","2013","kg/ha","68240","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2014","2014","kg/ha","70569.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","71466.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","70393.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","69001.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","80198.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","80104.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","80496.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","83566.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","84906.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","83348.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2012","2012","kg/ha","663.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2013","2013","kg/ha","750.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2014","2014","kg/ha","786.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","629.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","529.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","659.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","781.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","825.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","931","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","1010.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","922.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","996.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2012","2012","kg/ha","9717.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2013","2013","kg/ha","10128.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2014","2014","kg/ha","10275.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2015","2015","kg/ha","11476.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2016","2016","kg/ha","11539.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2017","2017","kg/ha","11406.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2018","2018","kg/ha","11450.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2019","2019","kg/ha","10509.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2020","2020","kg/ha","10564.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2021","2021","kg/ha","10575.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2022","2022","kg/ha","11065.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01530","Sweet potatoes","2023","2023","kg/ha","11718.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2012","2012","kg/ha","9507.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2013","2013","kg/ha","9344.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2014","2014","kg/ha","10397","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2015","2015","kg/ha","12371.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2016","2016","kg/ha","10360.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2017","2017","kg/ha","10824.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2018","2018","kg/ha","11918.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2019","2019","kg/ha","13311.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2020","2020","kg/ha","13497.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2021","2021","kg/ha","13037.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2022","2022","kg/ha","13883.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01324","Tangerines, mandarins, clementines","2023","2023","kg/ha","13430.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2012","2012","kg/ha","8157","E","Estimated value",""
